,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,spans,rep,Rep Out
801,517746911281836032,1,0,1,0,0,1,2,#labuonascuola Gruppo di Firenze: UNA BUONA SCUOLA? Capitolo 3: Iniqui e irrazionali... http://t.co/qB2hmXodc0 proposta equilibrata,['#labuonascuola Gruppo di Firenze: UNA BUONA SCUOLA? Capitolo 3: Iniqui e irrazionali... http://t.co/qB2hmXodc0 proposta equilibrata'],['giudizio'],"tensor([[-1.4585, -0.7924,  0.0077,  0.5764, -0.1661,  0.1448, -0.3499,  1.1285,
         -0.9217,  0.1432, -0.0316, -0.2705, -1.3019,  0.7474, -0.9204, -0.6637,
         -0.6868, -1.8194, -1.2748,  3.7793,  1.0668,  2.5437, -0.5225]])"
802,517763475402403840,0,0,0,0,0,0,2,"La ""buona scuola"", dalle parole di Renzi ai fatti concreti della casa editrice Pearson Italia http://t.co/Qjouqow9Jd","['La ""buona scuola"", dalle parole di Renzi ai fatti concreti della casa editrice Pearson Italia http://t.co/Qjouqow9Jd']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
803,517790780875112448,1,0,1,1,1,1,2,"#serviziopubblico: La ""buona scuola"" dev'essere : fondata sul lavoro... ...allora i politici tutti ripetenti? Si, Mastella prima di tutti😂 😂 😂 ","['#serviziopubblico: La ""buona scuola"" dev\'essere : fondata sul lavoro... ...', 'allora i politici tutti ripetenti? Si, Mastella prima di tutti😂 😂 😂']","['prescrizione', 'commento']","tensor([[-1.2716, -0.7555,  0.2084,  1.2542, -0.5497,  0.1417, -0.5955,  1.7015,
         -0.7057,  0.4571, -0.3209, -0.0692, -1.4476,  1.2113, -1.4186, -1.0902,
         -0.6842, -1.3989, -1.8621,  2.7597,  1.1693,  3.4468, -1.2205]])"
804,517800242595385345,0,0,0,0,0,0,2,"Qual è la buona scuola? Cercando di dare delle possibili risposte a questa domanda, i ragazzi del Msac (Movimento... http://t.co/G4NBiFWb2v","['Qual è la buona scuola?', ' Cercando di dare delle possibili risposte a questa domanda, i ragazzi del Msac (Movimento... http://t.co/G4NBiFWb2v']","['ridimensionamento', 'descrizione']","tensor([[-0.9486, -0.5281, -0.2842,  1.1038, -0.5153, -0.1747, -0.6227,  1.2966,
         -0.4881,  0.0369, -0.4581, -0.1069, -1.2594,  0.8145, -1.4277, -0.8104,
         -0.4619, -1.5915, -1.2932,  2.7491,  0.7461,  3.7098, -1.2242]])"
805,517899525168840704,1,0,1,1,0,1,2,@matteorenzi sei nà sola! Torna a scuola che ti fa bene. #labuonascuola,['@matteorenzi sei nà sola! Torna a scuola che ti fa bene. #labuonascuola'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
806,517955046823440384,0,0,0,0,0,0,2,Portiamo la Pedagogia nella scuola https://t.co/kFOKUcvHSS  #lapedagogiaascuola,['Portiamo la Pedagogia nella scuola https://t.co/kFOKUcvHSS  #lapedagogiaascuola'],['prescrizione'],"tensor([[-1.2215, -0.4733, -0.0694,  0.3865, -0.6513,  0.4047,  0.1076,  0.7579,
         -0.5173,  0.2877, -0.3335, -0.4898, -1.1337,  0.7084, -1.6759, -0.3342,
         -0.3181, -1.3757, -1.2746,  4.2315,  1.0089,  2.4321, -1.2077]])"
807,517957279162052608,1,0,1,0,0,1,2,@MiurSocial @FusacchiA @SteGiannini #vincitorisenzacattedra hanno in tutti i modi cercato di dare per #labuonascuola ma nessun feedback +,['@MiurSocial @FusacchiA @SteGiannini #vincitorisenzacattedra hanno in tutti i modi cercato di dare per #labuonascuola ma nessun feedback +'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
808,517975570429526017,0,0,0,0,0,0,2,#labuonascuola MIUR organizza dibattiti dal 20 al 25 http://t.co/w8PcPCHxMF,['#labuonascuola MIUR organizza dibattiti dal 20 al 25 http://t.co/w8PcPCHxMF'],['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
809,517984235869974528,0,0,0,0,0,0,2,Oggi a Conversano per avvio programma in #Puglia contro abbandono scuola #labuonascuola @weworld_onlus http://t.co/40DlvdTIEA,['Oggi a Conversano per avvio programma in #Puglia contro abbandono scuola #labuonascuola @weworld_onlus http://t.co/40DlvdTIEA'],['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
810,517993714518863872,0,0,0,0,0,0,2,Al lavoro per la #scuola italiana #labuonascuola #autonomia #valutazione #scuolalavoro @MiurSocial @ilsussidiario http://t.co/AfGuBi5t5q,['Al lavoro per la #scuola italiana #labuonascuola #autonomia #valutazione #scuolalavoro @MiurSocial @ilsussidiario http://t.co/AfGuBi5t5q'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
811,517997454407778304,1,0,1,0,0,1,2,#LIP . C’è l’alternativa a #labuonascuola di Renzi http://t.co/tOwEneQwta Ascolta l'intervista,"[""#LIP . C’è l’alternativa a #labuonascuola di Renzi http://t.co/tOwEneQwta Ascolta l'intervista""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
812,517999315718275072,1,0,1,0,0,1,2,"@MakerFaireRome @SteGiannini @MiurSocial e quindi #labuonascuola deve portare anche i pc, col wifi da solo non ci fanno nulla","['@MakerFaireRome @SteGiannini @MiurSocial e quindi #labuonascuola deve portare anche i pc, col wifi da solo non ci fanno nulla']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
813,518021094717272064,0,0,0,0,0,0,2,"#labuonascuola ha una ""casa"" anche in #Toscana scoprila qui tp://www.toscana.istruzione.it/labuonascuola/index.shtml","['#labuonascuola ha una ""casa"" anche in #Toscana', ' scoprila qui tp://www.toscana.istruzione.it/labuonascuola/index.shtml']","['sancire', 'ridimensionamento']","tensor([[-0.7498, -0.2206, -0.3686,  1.1313, -0.7875, -0.2073, -0.8252,  0.9137,
         -0.3852, -0.0093, -0.4576,  0.2317, -0.7480,  0.5931, -0.9734, -0.5483,
         -0.6885, -1.0169, -1.8023,  2.6119,  1.2906,  3.2237, -1.2556]])"
814,518069624857165824,1,1,0,0,1,0,2,"Ci sono tante possibilità che ancora non abbiamo scoperto, è ora di farlo. #labuonascuola #digitale #ora","['Ci sono tante possibilità che ancora non abbiamo scoperto, è ora di farlo.', ' #labuonascuola #digitale #ora']","['possibilità', 'ridimensionamento']","tensor([[-0.2687, -0.2172, -0.6041,  1.8544, -0.3951,  0.0842, -1.3297,  0.9166,
         -1.1900, -0.2220, -0.4683,  0.3450, -0.6892,  0.1361, -1.2979,  0.7308,
         -1.4354, -1.1708, -1.6421,  2.8272,  0.6004,  3.8505, -0.6972]])"
815,518071417980874752,1,0,1,0,0,1,2,Dal 20 al 25 ottobre la settimana della #malascuola non de #labuonascuola. Diranno e faranno come al solito malainformazione,"['Dal 20 al 25 ottobre la settimana della #malascuola non de #labuonascuola. Diranno', ' e faranno come al solito malainformazione']","['sancire', 'giudizio']","tensor([[-1.2469, -0.8558, -0.1332,  1.1045, -0.4398, -0.2117, -0.4952,  1.0269,
         -0.6221,  0.1880, -0.3643,  0.1042, -1.0597,  0.6866, -0.7499, -0.9784,
         -0.2744, -1.4955, -1.6705,  2.4640,  1.4570,  2.9891, -0.8945]])"
816,518080208964833282,1,0,1,0,0,1,2,"La Buona Scuola, ma non quella di Renzi - Radio Città Fujiko: http://t.co/R4GBjUJQON","['La Buona Scuola, ma non quella di Renzi - Radio Città Fujiko: http://t.co/R4GBjUJQON']",['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
817,518084970448187392,1,0,1,0,0,1,2,"La buona scuola'', vino nuovo in otri vecchi http://t.co/Gdin0dOycd http://t.co/vHCMzK9FGr","[""La buona scuola'', vino nuovo in otri vecchi http://t.co/Gdin0dOycd http://t.co/vHCMzK9FGr""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
818,518096220771086338,1,0,0,0,0,0,2,@matteorenzi vieni a Milano al @liceo_titolivio per parlare con noi lombardi de #labuonascuola. Abbiamo bisogno di esserci #percambiare!,"['@matteorenzi vieni a Milano al @liceo_titolivio per parlare con noi lombardi de #labuonascuola. Abbiamo', ' bisogno di esserci #percambiare!']","['non risposta', 'non risposta']","tensor([[-1.8253, -0.7666,  1.4228,  0.4725, -0.7201,  0.5337,  0.0637,  1.1582,
         -0.9036,  1.6074,  0.4648, -0.1188, -1.7185,  2.2171, -0.6007, -1.2113,
         -0.8406, -1.5306, -2.2169,  2.2497,  1.8833,  0.8233, -1.0257]])"
819,518115817364656129,1,0,1,0,0,1,2,@FLuccisano ancora una volta prendo atto del suo disinteresse a conoscere le idee dei docenti.È questa la vs consultazione?  #labuonascuola,"['@FLuccisano ancora una volta prendo atto del suo disinteresse a conoscere le idee dei docenti.', 'È questa la vs consultazione?  #labuonascuola']","['commento', 'commento']","tensor([[-1.3250, -0.8474,  0.9119,  0.8173, -0.4708, -0.1747, -0.2329,  1.9994,
         -0.4356,  0.9303, -0.1800, -0.3694, -1.5544,  1.7644, -1.1786, -1.1434,
         -0.5240, -1.4463, -1.7583,  2.0122,  1.0837,  2.6621, -1.2153]])"
820,518211220558852096,1,0,1,0,0,1,2,"@FLuccisano come fa a sapere che si tratti solo di critica?Dopo aver letto potrà non concordare,come noi dopo aver letto #labuonascuola :)","['@FLuccisano come fa a sapere che si tratti solo di critica?Dopo aver letto potrà non concordare,come noi dopo aver letto #labuonascuola :)']",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
821,518340174515032064,1,0,1,0,0,1,2,@SteGiannini la buona scuola e la buona università nn si puó fare tagliando i fondi,['@SteGiannini la buona scuola e la buona università nn si puó fare tagliando i fondi'],['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
822,518351148466851840,0,0,0,0,0,0,2,"Nella ""buona scuola"" riflettere sul divario Nord-Sud http://t.co/j0xkbULDfs http://t.co/BO1ShckF65","['Nella ""buona scuola"" riflettere sul divario Nord-Sud http://t.co/j0xkbULDfs http://t.co/BO1ShckF65']",['prescrizione'],"tensor([[-1.2215, -0.4733, -0.0694,  0.3865, -0.6513,  0.4047,  0.1076,  0.7579,
         -0.5173,  0.2877, -0.3335, -0.4898, -1.1337,  0.7084, -1.6759, -0.3342,
         -0.3181, -1.3757, -1.2746,  4.2315,  1.0089,  2.4321, -1.2077]])"
823,518414596928200706,1,0,1,0,0,1,2,"""Una buona scuola punitiva e non democratica non è una buona scuola"" @DaniloLampis Uds #sel #4ottobre http://t.co/x5XGFh0MiM","['""Una buona scuola punitiva e non democratica non è una buona scuola"" @DaniloLampis Uds #sel #4ottobre http://t.co/x5XGFh0MiM']",['giudizio'],"tensor([[-1.4585, -0.7924,  0.0077,  0.5764, -0.1661,  0.1448, -0.3499,  1.1285,
         -0.9217,  0.1432, -0.0316, -0.2705, -1.3019,  0.7474, -0.9204, -0.6637,
         -0.6868, -1.8194, -1.2748,  3.7793,  1.0668,  2.5437, -0.5225]])"
824,518469769125953536,0,0,0,0,0,0,2,"@MilaSpicola anche Milano si attiva @matteorenzi @FLuccisano venite a parlare de #labuonascuola con noi, vi aspettiamo al @liceo_titolivio","['@MilaSpicola anche Milano si attiva @matteorenzi @FLuccisano venite a parlare de #labuonascuola con noi, vi aspettiamo al @liceo_titolivio']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
825,518472595361267712,1,1,0,0,1,0,2,@amandaferrario @matteorenzi @FLuccisano @liceo_titolivio #labuonascuola il paese parla di scuola #pazzadigioia,['@amandaferrario @matteorenzi @FLuccisano @liceo_titolivio #labuonascuola il paese parla di scuola #pazzadigioia'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
826,518479438871547904,1,1,0,0,1,0,2,"@donapatri @MilaSpicola @FLuccisano @danielacrimi @matteorenzi @liceo_titolivio partecipa tu, c'è posto per tutti ne #labuonascuola","[""@donapatri @MilaSpicola @FLuccisano @danielacrimi @matteorenzi @liceo_titolivio partecipa tu, c'è posto per tutti ne #labuonascuola""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
827,518655691142488064,1,0,1,0,0,1,2,La buona scuola siamo noi. Studenti in piazza http://t.co/WBBtUZdK2i,['La buona scuola siamo noi. Studenti in piazza http://t.co/WBBtUZdK2i'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
828,518663798698545153,1,0,1,0,0,1,2,"Occupatevi della rif. Renzi,con l'elimin.dell'anzian.(con il pretesto del merito)e dei doc.#Pas e #quota96scuola #lagabbia #labuonascuola","[""Occupatevi della rif. Renzi,con l'elimin.dell'anzian.(con il pretesto del merito)e dei doc.#Pas e #quota96scuola #lagabbia #labuonascuola""]",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
829,518673171898441728,1,0,1,0,0,1,2,Tutto il bianco non è farina si dice dalle partidi #renzi. #labuonascuola non fa eccezione http://t.co/cJWdistQsx,['Tutto il bianco non è farina si dice dalle partidi #renzi. #labuonascuola non fa eccezione http://t.co/cJWdistQsx'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
830,518689941749248000,1,0,0,0,0,0,2,Ricomincia l'autunno caldo della scuola italiana http://t.co/AIL2WCXNoP #giannini #labuonascuola #MatteoRenzi,"[""Ricomincia l'autunno caldo della scuola italiana http://t.co/AIL2WCXNoP #giannini #labuonascuola #MatteoRenzi""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
831,518706922158292992,0,0,0,0,0,0,2,#labuonascuola #sciopero #tfr #anief  Il 31 ottobre sciopero Anief per tutto il personale precario e di ruolo... http://t.co/jaJ4OAKdqx,['#labuonascuola #sciopero #tfr #anief  Il 31 ottobre sciopero Anief per tutto il personale precario e di ruolo... http://t.co/jaJ4OAKdqx'],['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
832,518717397159923712,0,0,0,0,0,0,2,“I bambini entrano a scuola come punti interrogativi e la lasciano come punti.” Neil Postman #scritturebrevi #labuonascuola #scuola,['“I bambini entrano a scuola come punti interrogativi e la lasciano come punti.” Neil Postman #scritturebrevi #labuonascuola #scuola'],['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
833,518755434505568256,1,0,1,0,0,1,2,"Wifi assente, nuovi modi di fare scuola, (im)preparazione del corpo docente. #labuonascuola http://t.co/EyjscFQi7J @startup_italia #ischool","['Wifi assente, nuovi modi di fare scuola, (im)preparazione del corpo docente. #labuonascuola http://t.co/EyjscFQi7J @startup_italia #ischool']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
834,518771444353073153,0,0,0,0,0,0,2,"un mio articolo su qualche aspetto per la ""buona scuola"" http://t.co/l8GAziGNXN","['un mio articolo su qualche aspetto per la ""buona scuola"" http://t.co/l8GAziGNXN']",['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
835,518794079707332608,0,0,0,0,0,0,2,XX #giornatamondialeinsegnanti #labuonascuola  Domani la XX Giornata Mondiale degli Insegnanti: in Italia in... http://t.co/xPs8YNzCHN,['XX #giornatamondialeinsegnanti #labuonascuola  Domani la XX Giornata Mondiale degli Insegnanti: in Italia in... http://t.co/xPs8YNzCHN'],['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
836,518806472671899648,1,0,1,1,1,0,2,"#labuonascuola Già vedo genitori alla porta che vogliono sapere in quale ""terzo"" è posizionata la maestra del pargolo...","['#labuonascuola Già vedo genitori alla porta che vogliono sapere in quale ""terzo"" è posizionata la maestra del pargolo...']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
837,518816626079064065,1,1,0,0,1,0,2,"beh, partecipare può far solo bene... https://t.co/AEAaGeGhGS http://t.co/MWnxg0Wn2E","['beh, partecipare può far solo bene...', ' https://t.co/AEAaGeGhGS http://t.co/MWnxg0Wn2E']","['giudizio', 'ridimensionamento']","tensor([[-0.8697, -0.4207, -0.2579,  1.1922, -0.2675, -0.2212, -1.0554,  1.2898,
         -0.9657, -0.0756, -0.1770,  0.0204, -1.1065,  0.6157, -0.8113, -0.5043,
         -1.0740, -1.7244, -1.4625,  3.1155,  0.9313,  3.4914, -0.8285]])"
838,518822145930301441,1,1,0,0,1,0,2,Sarà la più straordinaria riforma dal basso mai fatta in Italia.  #enews @matteorenzi http://t.co/vOMKiGpLEb,['Sarà la più straordinaria riforma dal basso mai fatta in Italia.  #enews @matteorenzi http://t.co/vOMKiGpLEb'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
