,Unnamed: 0,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,Stralci_predetti,Repertori_predetti,Rep Out
1055,1055,522814968736268288,1,0,1,0,0,1,2,@orizzontescuola non hanno rispettato neanche i tempi di scadenza della partecipazione degli italiani al dibattito sulla buona scuola!,['@orizzontescuola non hanno rispettato neanche i tempi di scadenza della partecipazione degli italiani al dibattito sulla buona scuola!'],['sancire'],"tensor([[-2.3507,  0.2206,  0.6021,  0.9493,  0.2504,  0.9116,  0.1935,  1.1971,
         -1.3111,  1.2446,  0.6871,  1.3142, -0.5674,  0.4967,  0.8052, -2.3675,
         -0.7828, -1.7783, -2.0225,  0.5155,  3.3762, -0.7761,  0.8036]])"
1056,1056,522836175070171136,1,1,0,0,1,0,2,Per partecipare al cambiamento della scuola dei nostri figli guarda il su https://t.co/hYSjaVuqwF . Non ci lamentiamo e partecipiamo.,['Per partecipare al cambiamento della scuola dei nostri figli guarda il su https://t.co/hYSjaVuqwF . Non ci lamentiamo e partecipiamo.'],['sancire'],"tensor([[-2.2478, -1.1489,  1.2471, -0.4014, -0.7422,  0.6482,  1.4832, -0.1833,
          2.2161,  0.7888, -0.2071,  0.1126, -1.2137,  0.3078,  0.3104, -2.4990,
          1.4060, -0.8851,  0.3217,  0.1805,  2.0660, -1.0801,  1.0632]])"
1057,1057,522925339929239553,0,0,0,0,0,0,2,@matteorenzi dopo il punto la lettera maiuscola è d'obbligo. #labuonascuola,"[""@matteorenzi dopo il punto la lettera maiuscola è d'obbligo. #labuonascuola""]",['sancire'],"tensor([[-2.4173, -0.4466,  1.8783,  0.0531,  0.0046,  0.6437,  0.6215,  0.1841,
         -1.0944,  1.1793,  1.2984, -0.2726, -1.7126,  1.5138,  1.0781, -2.1575,
          0.3776, -2.3883, -1.6150,  1.9658,  2.8485, -0.3008,  0.1804]])"
1058,1058,522997345542479872,1,0,1,0,0,1,2,Sulla scuola ancora tagli e supplenti a casa.se questa ebuona scuola siamo propio col culo x terra.,"['Sulla scuola ancora tagli e supplenti a casa.', 'se questa ebuona scuola siamo propio col culo x terra.']","['sancire', 'non risposta']","tensor([[-1.9613,  0.1499,  3.1267, -0.4707, -1.1262,  1.3177,  0.7630, -0.9730,
         -1.7508,  1.8646,  2.5725,  0.0233, -1.2553,  2.7896,  0.7219, -2.0224,
         -1.8040, -1.1677, -1.8159, -0.2480,  1.5400, -1.2624,  0.3110]])"
1059,1059,523042308640759808,0,0,0,0,0,0,2,Delegazione valdostana #sfplm85bis alla presentazione de #labuonascuola!,['Delegazione valdostana #sfplm85bis alla presentazione de #labuonascuola!'],['descrizione'],"tensor([[-1.8776, -0.6946,  0.5302,  0.4140,  0.0454, -0.6955, -1.1917,  3.2654,
          0.7142,  0.3103,  0.2312, -0.2406, -1.2422,  1.3007, -0.7466, -1.2855,
         -0.4238, -1.2666, -0.0739,  1.8370,  1.7762,  2.5505, -0.6627]])"
1060,1060,523043036956078080,1,0,1,0,0,1,2,"Tradate - La \buona scuola\""  a Varese: un'occasione sprecata | Scuola | Varese News: Tradate - C'erano solo di. http://t.co/f35Bd1m63g""","['Tradate - La \\buona scuola\\""  a Varese: un\'occasione sprecata | Scuola | Varese News: Tradate - C\'erano solo di. http://t.co/f35Bd1m63g""']",['non risposta'],"tensor([[-2.0967, -0.4825,  2.2399,  0.2449, -0.1669,  0.3116, -0.6676,  1.2682,
         -1.6238,  1.3390,  2.2169,  0.0657, -1.9547,  2.8326,  0.7088, -1.9094,
         -1.7073, -1.9275, -1.4056,  0.9011,  2.1676,  0.0588,  0.1750]])"
1061,1061,523048865600393216,1,0,1,0,0,1,2,http://t.co/5HxuqKQD8G #labuonascuola #demagogia #megliolaLip!,['http://t.co/5HxuqKQD8G #labuonascuola #demagogia #megliolaLip!'],['giudizio'],"tensor([[-2.1164, -0.6389,  2.7651, -0.3612, -0.7471,  0.7053,  0.5192, -0.2126,
         -1.1278,  1.7172,  2.9747, -0.7914, -1.9892,  2.5758,  0.8962, -2.1091,
         -0.4726, -1.6739, -1.2635,  1.0139,  1.9646, -0.7465, -0.3120]])"
1062,1062,523067112806678528,1,0,1,0,0,1,2,@matteorenzi Crediti formativi a chi collabora alla festa del Pd. Anche questo è #labuonascuola ? NO COMMENT!,['@matteorenzi Crediti formativi a chi collabora alla festa del Pd. Anche questo è #labuonascuola ? NO COMMENT!'],['commento'],"tensor([[-1.8369, -0.3472,  2.9661, -0.7958,  0.5495,  1.2533,  0.7358,  0.0547,
         -1.1293,  1.5676,  1.5867, -0.7931, -2.0752,  2.9014,  0.2956, -0.9597,
         -1.6001, -2.3251, -1.5471,  1.1244,  1.5591, -0.8687, -0.1059]])"
1063,1063,523094660185473026,0,0,0,0,0,0,2,Napoli. Giovani precari e studenti occupano la sede del Pd http://t.co/qMiTmES6Bf #napoli #jobs act #sblocca italia #buona scuola,['Napoli. Giovani precari e studenti occupano la sede del Pd http://t.co/qMiTmES6Bf #napoli #jobs act #sblocca italia #buona scuola'],['sancire'],"tensor([[-1.6044, -0.3641,  1.8312, -0.2181,  0.2487,  0.2906, -0.0517,  1.8778,
         -1.0026,  1.7415,  0.7631, -0.1488, -2.0722,  2.4769, -0.3291, -1.3147,
         -1.2617, -1.9113, -1.8131,  2.0907,  2.7307,  0.3179, -0.4655]])"
1064,1064,523108450482790401,1,0,0,0,0,0,2,"started! chiedi a tre e poi a me, facciamo gli esperimenti (e quindi va bene sbagliare) e be cool! #coderdojo @MiurSocial #labuonascuola","['started! chiedi a tre e poi a me, facciamo gli esperimenti (e quindi va bene sbagliare) e be cool! #coderdojo @MiurSocial #labuonascuola']",['commento'],"tensor([[-2.2311, -1.9139,  2.7232, -1.0257, -0.2568,  0.5077,  0.6045, -0.7386,
          0.0653,  0.8777,  1.0540, -1.1907, -1.2487,  1.4007,  0.9527, -0.9730,
          1.6548, -1.2162,  1.1256, -0.3623,  0.9654, -1.0164,  0.6816]])"
1065,1065,523108841924624384,0,0,0,0,0,0,2,See http://t.co/Wtqsvi5sjS for an English language overview of the strategy La Buona Scuola,['See http://t.co/Wtqsvi5sjS for an English language overview of the strategy La Buona Scuola'],['specificazione'],"tensor([[-0.8195, -0.6923,  0.8929,  0.0136,  0.2773, -0.8821, -1.6036,  1.8840,
          0.3378, -0.2615, -0.0412, -0.5811, -1.3718,  1.8859, -0.3095,  0.8636,
         -1.5537, -1.2788,  0.7359,  2.0021,  0.4836,  2.6159, -0.5492]])"
1066,1066,523143416658800640,1,0,1,1,0,1,2,"@alerinov @LouPalanca lavorare anche a 63-64-65-66 anni, #labuonascuola con le badanti per i #Quota96Scuola?","['@alerinov @LouPalanca lavorare anche a 63-64-65-66 anni, #labuonascuola con le badanti per i #Quota96Scuola?']",['ridimensionamento'],"tensor([[-1.6419, -1.3514,  1.2665, -0.8589,  0.1510,  0.5519,  0.1419,  0.8078,
         -0.3081,  0.5521,  0.2999, -1.3402, -2.0364,  1.0286, -0.2946,  0.1831,
          1.1025, -1.8239,  1.6238,  2.4569,  0.9779,  0.9267, -0.4254]])"
1067,1067,523154904207347713,1,0,1,0,0,1,2,"Con una mano si da e con l'altra si leva e la buona scuola va avanti come può. Se si vuole risparmiare bisogna decentrare, ma ancora niente","[""Con una mano si da e con l'altra si leva e la buona scuola va avanti come può."", ' Se si vuole risparmiare bisogna decentrare, ma ancora niente']","['causa', 'sancire']","tensor([[-1.4226,  0.8214,  0.3655,  1.3941,  0.8111,  0.7257,  0.2035,  0.0778,
         -1.7333,  0.4766, -0.2340,  1.3981,  0.8057, -0.3527,  0.2410, -2.6546,
         -0.8726, -1.0783, -2.2209, -1.0126,  2.0044, -0.0767,  1.7763]])"
1068,1068,523164097832316928,0,0,0,0,0,0,2,"“La buona scuola molisana”, nota stampa dell’Anief http://t.co/sDaJ47X4iT","['“La buona scuola molisana”, nota stampa dell’Anief http://t.co/sDaJ47X4iT']",['ridimensionamento'],"tensor([[-1.7472, -0.4214,  0.9539,  0.6220,  0.4102, -0.2831, -0.9857,  2.4651,
         -0.9634,  0.4134,  0.3468, -0.2878, -1.8248,  1.3495, -0.2534, -0.8918,
         -0.8774, -2.0169, -1.0170,  2.8938,  1.7742,  2.5836, -0.3072]])"
1069,1069,523230624627572738,1,0,1,0,0,1,2,"@FusacchiA @FLuccisano @_Aloisi @megmalp sono inca.atissima per l' indifferenza della scuola\sul campo\""degli \""arruolati\"" per #labuonascuola""","['@FusacchiA @FLuccisano @_Aloisi @megmalp sono inca.atissima per l\' indifferenza della scuola\\sul campo\\""degli \\""arruolati\\"" per #labuonascuola""']",['non risposta'],"tensor([[-1.9765, -0.4931,  2.0399, -0.1469,  0.5761, -0.7115, -0.4836,  2.0654,
         -0.4320,  0.8918,  1.8903, -0.2043, -1.5696,  2.2842,  1.4294, -2.1698,
         -1.5033, -1.6521, -1.3954,  0.5769,  1.8389, -0.4675,  0.2495]])"
1070,1070,523325165812600833,1,0,1,1,0,1,2,@matteorenzi #Quota96Scuola dov'è la buona scuola? Nei tagli indiscriminati? Nel blocco degli stipendi? Negli impegni non mantenuti?,"[""@matteorenzi #Quota96Scuola dov'è la buona scuola? Nei tagli indiscriminati? Nel blocco degli stipendi? Negli impegni non mantenuti?""]",['commento'],"tensor([[-1.7274, -0.2464,  2.7001, -0.7226,  0.7511,  1.6338,  1.1982, -0.6914,
         -1.0311,  2.0039,  1.6871, -0.5206, -1.8006,  2.1747,  0.2593, -1.3114,
         -1.8282, -1.9025, -1.5662,  0.1654,  1.2518, -1.2445,  0.3407]])"
1071,1071,523375561289519105,1,0,1,1,0,0,2,@MilaSpicola @mauribrage @lubenasich @FondAgnelli @LouPalanca e neppure semplificabile in dépliant come la buona scuola,['@MilaSpicola @mauribrage @lubenasich @FondAgnelli @LouPalanca e neppure semplificabile in dépliant come la buona scuola'],['non risposta'],"tensor([[-1.8060, -0.7201,  2.2215, -0.0702,  0.3888,  1.1049, -0.0843,  0.1595,
         -1.3439,  0.8133,  1.7110, -0.2291, -2.3029,  2.7319,  0.7456, -1.6252,
         -1.2260, -2.3048, -0.8206,  1.0648,  1.4081, -0.0296, -0.1679]])"
1072,1072,523391083842379776,1,0,0,0,0,0,2,"@latiranna d'accordo con te Anna,una volta imparati principi civici si è in grado di comprendere tutti #labuonascuola @Tukulti_Ninurta","[""@latiranna d'accordo con te Anna,una volta imparati principi civici si è in grado di comprendere tutti"", ' #labuonascuola @Tukulti_Ninurta']","['opinione', 'commento']","tensor([[-2.3478, -0.6720,  2.6404, -0.5947, -0.2490,  0.3181,  1.3341, -0.2615,
         -0.5643,  2.0956,  2.0549, -0.5715, -1.9902,  2.3267,  1.6134, -2.4053,
          0.1739, -1.6722, -1.3296, -0.2835,  2.1853, -1.6894,  0.1801]])"
1073,1073,523394887438598144,1,0,1,0,0,1,2,"@SteGiannini propagandando la vs buona scuola vi tirate la zappa sui piedi,non serve pubblicità ma fatti concreti e soluzioni intelligenti","['@SteGiannini propagandando la vs buona scuola vi tirate la zappa sui piedi,', 'non serve pubblicità ma fatti concreti e soluzioni intelligenti']","['deresponsabilizzazione', 'giudizio']","tensor([[-1.9647, -0.9834,  2.7429, -1.3829, -1.2705,  1.0961,  2.0382, -1.3783,
         -0.1209,  1.6137,  2.1496, -0.5758, -2.0388,  2.2160,  1.1536, -2.3262,
          1.6540, -1.2994,  0.0130, -0.3945,  1.5524, -1.9029, -0.0902]])"
1074,1074,523399980690964480,1,0,0,0,0,0,2,#labuonascuola quanto è difficile approvare l'innovazione della libertà religiosa https://t.co/HgUaThHj8H http://t.co/8pLPz8bs6X,"[""#labuonascuola quanto è difficile approvare l'innovazione della libertà religiosa https://t.co/HgUaThHj8H http://t.co/8pLPz8bs6X""]",['sancire'],"tensor([[-1.8474, -1.6178,  1.4943, -0.3076,  1.4820,  0.0358, -0.2423,  1.2470,
         -0.3405,  1.1370,  0.9266, -1.0644, -2.0180,  1.5936,  0.7794, -0.5545,
         -0.9116, -2.4328, -0.7513,  1.5625,  2.1173, -0.7577,  0.9508]])"
1075,1075,523402910789804033,0,0,0,0,0,0,2,"@OcchettaF, associazioni alla ricerca del bene comune per #labuonascuola: che ne pensi? http://t.co/XvvmJG3DDI @SteGiannini @MiurSocial","['@OcchettaF, associazioni alla ricerca del bene comune per #labuonascuola: che ne pensi? http://t.co/XvvmJG3DDI @SteGiannini @MiurSocial']",['sancire'],"tensor([[-1.9723, -1.7263,  1.4463, -0.3909,  1.5250, -0.3835,  0.1285,  2.1655,
         -0.1859,  1.2343,  0.6404, -1.4614, -2.0936,  1.2473,  0.3225, -0.9824,
         -0.6942, -2.2319, -0.4948,  1.9853,  2.0907,  0.5069,  0.5715]])"
1076,1076,523412726505537536,1,0,1,0,0,1,2,"@alerinov Sí, rispetto agli #esamidistato dobbiamo a lui lo stop a tutti interni e tutti 100. #labuonascuola #cattivascuola","['@alerinov Sí, rispetto agli #esamidistato dobbiamo a lui lo stop a tutti interni e tutti 100. #labuonascuola #cattivascuola']",['sancire'],"tensor([[-2.2473, -0.2760,  1.4160, -0.5898,  0.1662,  0.3782,  2.2702, -0.2383,
         -0.5511,  1.7843,  1.1598, -0.4742, -1.2961,  0.4371,  0.8557, -2.4637,
          1.5034, -1.5653, -1.3425,  0.5673,  3.0281, -1.5858,  0.7043]])"
1077,1077,523413475780231169,1,0,1,0,0,1,2,@alinatede Non importa. Il punto è che tutto è già deciso. E molti abboccano a #labuonascuola #cattivascuola,['@alinatede Non importa. Il punto è che tutto è già deciso. E molti abboccano a #labuonascuola #cattivascuola'],['commento'],"tensor([[-2.0463, -0.6594,  2.8123, -0.4328, -1.0861,  0.9477,  0.3868, -0.4579,
         -1.0600,  1.7605,  2.1586, -0.3672, -1.4297,  2.4660,  1.8956, -2.0910,
         -1.0625, -1.0298, -2.0396,  0.5939,  2.0612, -1.4072,  0.2789]])"
1078,1078,523431206319587328,1,1,0,0,1,0,2,"Non sono mai stato a Rieti, @FusacchiA. Me ne parlano bene. Sarà bello venirci per #labuonascuola. #idoneiconcorsone2012 #pantarei","['Non sono mai stato a Rieti, @FusacchiA. Me ne parlano bene. Sarà bello venirci per #labuonascuola. #idoneiconcorsone2012 #pantarei']",['sancire'],"tensor([[-2.1558, -1.5653,  2.3055,  0.2061, -0.0537, -0.2558, -0.4950,  1.5719,
          0.2573,  1.1734,  0.6886,  0.0434, -1.3686,  2.2106,  2.0091, -1.0926,
         -1.5250, -1.4051, -1.4270, -0.1826,  2.4484, -0.4749,  0.6764]])"
1079,1079,523443551955591168,1,0,1,0,0,1,2,@SteGiannini peccato che ai vari incontri della vs buona scuola le domande le dobbiamo concordare con voi prima di farvele. Sfplm85bis.,['@SteGiannini peccato che ai vari incontri della vs buona scuola le domande le dobbiamo concordare con voi prima di farvele. Sfplm85bis.'],['commento'],"tensor([[-2.1157, -1.8603,  2.6438, -0.2002, -0.4222,  0.9476,  1.2315, -0.5081,
         -0.4602,  1.0823,  2.0460, -0.3302, -2.2166,  1.8053,  1.8325, -1.3095,
         -1.0715, -2.3507, -0.9498,  0.3438,  1.5115, -1.2416,  1.0886]])"
1080,1080,523449615140790272,1,0,1,0,0,1,2,Cariche della polizia contro gli studenti minorenni del regina margherita. Questa e la buona scuola che ha in mente il governo #renzi,"['Cariche della polizia contro gli studenti minorenni del regina margherita.', ' Questa e la buona scuola che ha in mente il governo #renzi']","['descrizione', 'commento']","tensor([[-1.7383e+00,  1.5162e-01,  2.1823e+00,  6.3525e-01, -1.7929e-01,
          2.7272e-01, -1.1056e-02,  1.4698e+00, -1.4188e+00,  1.2888e+00,
          1.6983e+00,  2.8967e-01, -2.0880e+00,  2.3684e+00, -7.5704e-04,
         -1.9818e+00, -1.8472e+00, -2.0757e+00, -1.9351e+00,  2.4907e-01,
          2.1597e+00,  1.0055e+00, -2.3738e-01]])"
1081,1081,523486222883106817,1,1,0,0,1,0,2,"Noi siamo per #labuonascuola ministro @SteGiannini e la sosteniamo con forza, idee ed entusiasmo. #idoneiconcorsone2012 #pantarei","['Noi siamo per #labuonascuola ministro @SteGiannini e la sosteniamo con forza, idee ed entusiasmo. #idoneiconcorsone2012 #pantarei']",['dichiarazione di intenti'],"tensor([[-1.8484, -1.0760,  0.2689, -0.1394,  0.6078, -0.6272,  0.7404,  0.4073,
          3.8353,  0.2112,  0.2317, -0.1142, -1.0068,  0.3116,  0.7451, -2.0659,
          0.7924, -1.6125,  1.1025, -0.7443,  1.3196, -0.5652,  0.6656]])"
1082,1082,523518706656485376,1,0,1,1,1,0,2,@SteGiannini tolti commissari tolti ata tolta la 3 tolte le supplenze brevi.buona scuola? W l Itaglia,"['@SteGiannini tolti commissari tolti ata tolta la 3 tolte le supplenze brevi.', 'buona scuola? W l Itaglia']","['sancire', 'non risposta']","tensor([[-1.8657,  0.0829,  2.9152, -0.8859, -0.0120,  1.6426,  1.3212, -0.6266,
         -1.4254,  2.0995,  1.8897, -0.5361, -1.7732,  2.7482,  0.0659, -1.1274,
         -1.6765, -1.8193, -1.7414,  0.5374,  1.4515, -1.3017, -0.0704]])"
1083,1083,523534295835869184,0,0,0,0,0,0,2,la buona scuola oggi su agenda digitale http://t.co/MDo0FJ6Mr7,['la buona scuola oggi su agenda digitale http://t.co/MDo0FJ6Mr7'],['ridimensionamento'],"tensor([[-1.6152, -0.6532,  0.6660,  0.7450,  0.4324, -0.2412, -1.1416,  2.8308,
         -0.4078,  0.3498, -0.2031, -0.2920, -1.7171,  1.3123, -0.3321, -1.0243,
         -1.1403, -1.6871, -0.8461,  2.9148,  1.8537,  2.4185, -0.3068]])"
1084,1084,523539437863849985,1,0,1,0,0,1,2,"@carloalberto @MilaSpicola @vitalbaa @morenaragone Nel DEF 1 mil. di tagli,altro che buona scuola!Precari ass. solo x evit.proc.di infraz.","['@carloalberto @MilaSpicola @vitalbaa @morenaragone Nel DEF 1 mil. di tagli,altro che buona scuola!Precari ass. solo x evit.proc.di infraz.']",['commento'],"tensor([[-1.8726, -0.4548,  2.7385, -0.9977,  0.0415,  1.0146,  1.8632, -0.2183,
         -1.1054,  1.9884,  1.9197, -0.7040, -2.2632,  2.5556,  0.3426, -1.9567,
         -0.4667, -1.7585, -1.2252,  0.8875,  2.1283, -1.1952, -0.1544]])"
1085,1085,523543351938007040,1,0,1,0,0,1,2,@elispaolo @SteGiannini così colleziona solo brutte figure. In platea tutti delusi altro che #labuonascuola,['@elispaolo @SteGiannini così colleziona solo brutte figure. In platea tutti delusi altro che #labuonascuola'],['giudizio'],"tensor([[-2.0977,  0.5732,  2.5989, -0.5563, -0.7273,  1.2083,  0.6530, -0.6652,
         -1.8177,  1.2158,  2.8257,  0.1194, -1.1036,  2.3286,  0.6232, -2.4976,
         -1.1628, -1.3088, -1.1932, -0.1150,  1.4110, -1.2938,  0.4714]])"
1086,1086,523545173696208896,1,0,1,0,0,1,2,"@e_terranova @SteGiannini La buona scuola la fanno gli insegnanti.La \buona scuola\"" e' solo una truffa. Esempio sui  #Quota96Scuola""","['@e_terranova @SteGiannini La buona scuola la fanno gli insegnanti.', 'La \\buona scuola\\"" e\' solo una truffa. Esempio sui  #Quota96Scuola""']","['sancire', 'giudizio']","tensor([[-2.0069,  0.1153,  2.3157,  0.0763,  0.0041,  0.6209,  0.9855,  0.4611,
         -1.5336,  1.7339,  1.9948,  0.1185, -2.2535,  2.3896,  0.4451, -2.2408,
         -1.0522, -2.1363, -1.8959,  1.0727,  2.6195, -0.3369, -0.0168]])"
1087,1087,523572673319014401,0,0,0,0,0,0,2,"La buona scuola? Quella che mette il libro al centro della classe, non dietro la cattedra. @TwLetteratura a #rnext14 @rep_next @MiurSocial","['La buona scuola? Quella che mette il libro al centro della classe, non dietro la cattedra.', ' @TwLetteratura a #rnext14 @rep_next @MiurSocial']","['specificazione', 'ridimensionamento']","tensor([[-1.5567, -0.5291,  1.1026,  1.4874,  1.0037,  0.4070, -1.0866,  1.4694,
         -1.7250,  0.5898,  0.6109,  0.4226, -1.9825,  1.4000, -0.3427, -1.0063,
         -1.6809, -2.4326, -0.9488,  0.6624,  1.2257,  2.9989,  0.2890]])"
1088,1088,523579579026636800,1,1,0,0,1,0,2,Cambiamo la scuola e rispondiamo all'appello della #labuonascuola del @MiurSocial @aperdichizzi #rnext14,"[""Cambiamo la scuola e rispondiamo all'appello della #labuonascuola del @MiurSocial @aperdichizzi #rnext14""]",['prescrizione'],"tensor([[-1.5573, -0.9470,  0.1000, -0.9652, -0.8254, -0.5260,  0.8822, -0.0943,
          3.5546, -0.2185, -0.5763, -0.7637, -0.6514, -0.2152, -0.2763, -1.4826,
          2.9636, -0.5372,  2.7378, -0.0356,  0.8338,  0.3582, -0.3408]])"
1089,1089,523615461800689664,1,0,1,0,0,1,2,@SteGiannini risorse che eviteranno all'Italia la pesante multa della corte europea. Ministro #labuonascuola è fatta di dettagli che ignora,"[""@SteGiannini risorse che eviteranno all'Italia la pesante multa della corte europea."", ' Ministro #labuonascuola è fatta di dettagli che ignora']","['previsione', 'sancire']","tensor([[ 1.7747,  1.8345, -0.4658, -1.3714, -0.3553, -0.8423,  1.1005, -0.9506,
         -0.0195,  0.1457, -0.3322, -1.2095,  0.8863, -0.5980, -0.3248,  0.0317,
         -0.8758,  2.6823, -1.9916,  0.0445,  0.8035, -1.1971,  0.3515]])"
1090,1090,523734842794467328,0,0,0,0,0,0,2,La buona scuola - Globeglotter.it - LibriAmo - Trinitapoli: http://t.co/FEzO9yViQ0,['La buona scuola - Globeglotter.it - LibriAmo - Trinitapoli: http://t.co/FEzO9yViQ0'],['sancire'],"tensor([[-1.6699, -0.7133,  1.2528,  0.0297, -0.1817, -0.4825, -0.6621,  2.4070,
          0.1944,  0.9913,  0.1472, -0.5884, -1.8773,  1.9565, -0.2314, -1.5201,
         -0.5580, -1.2597, -0.7861,  2.4525,  2.6612,  1.3102, -0.6389]])"
1091,1091,523779839367847936,0,0,0,0,0,0,2,Dove si parla della buona scuola in Piemonte ? in 14 luoghi fra cui VOLVERA! http://t.co/kLa0IXXtE5,['Dove si parla della buona scuola in Piemonte ? in 14 luoghi fra cui VOLVERA! http://t.co/kLa0IXXtE5'],['descrizione'],"tensor([[-1.5225, -1.9162,  1.3784,  0.5374,  1.5921, -0.1629, -0.9152,  2.3350,
         -0.1417,  1.1903,  0.0219, -1.2419, -2.2332,  1.3382, -0.6560, -0.0936,
         -0.7801, -1.9731,  0.4929,  0.7862,  1.0873,  1.7477,  0.3952]])"
1092,1092,523781705308856320,0,0,0,0,0,0,2,@carloalberto @wikipolis @WIRED per me la buona scuola è quella di Don Milani.,['@carloalberto @wikipolis @WIRED per me la buona scuola è quella di Don Milani.'],['opinione'],"tensor([[-1.4907, -0.3647,  1.8589,  0.1675,  0.2605, -0.1360, -1.0305,  0.1387,
         -0.2987,  0.3851,  0.8826, -0.3805, -1.4494,  2.5869,  2.6466, -1.2252,
         -1.8028, -1.6120, -1.1212,  0.7556,  1.1415, -0.7190,  0.4901]])"
